ACCELEROMETER X (,/s²),ACCELEROMETER Y (,/s²),ACCELEROMETER Z (,/s²),GRAVITY X (,/s²),GRAVITY Y (,/s²),GRAVITY Z (,/s²),LINEAR ACCELERATION X (,/s²),LINEAR ACCELERATION Y (,/s²),LINEAR ACCELERATION Z (,/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (,,x),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azi,,th °),ORIENTATION X (pit,h °),ORIENTATION Y (r,,, °),PROXIMITY (,),SOUND LEVEL (dB),LOCATION Latit,de : ,LOCATION L,ngit,de : ,LOCATION A,tit,de ( ,),LOCATION A,tit,de-g,,g,e ( ,),LOCATION Speed ( ,/s),LOCATION A,,,ra,y ( ,),LOCATION ORIENTATION (°),Sate,,ites in range,Ti,e sin,e start in ,s ,YYYY-MO-DD HH-MI-SS_SSS
0.069046,0.05928,9.843124,0.047873,0.058029,9.806362,0.014858,-0.007256,0.011613,0.000565,-0.000015,-0.000443,2147.4836,19.7403,0.1556,-42.1387,273.7597,-0.3497,-0.27,5,55.5772,49.009193,8.414134,156.5806,NaN,0,12.864,,13 / 31,128008,2018-07-03 13:49:03:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044495,0.070663,9.819778,0.05426,0.058654,9.806325,0.003307,0.00153,0.002351,0.000748,-0.000198,-0.000092,2147.4836,16.5482,-0.7141,-40.892,267.4894,-0.3427,-0.317,5,55.26859,49.009193,8.414134,156.5806,NaN,0,12.864,,13 / 31,128508,2018-07-03 13:49:03:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054077,0.074249,9.826965,0.058346,0.060297,9.806292,0.004566,-0.003341,0.01565,0.000565,0.001053,-0.000092,2147.4836,23.8693,-0.1434,-39.3661,268.0541,-0.3511,-0.3483,5,55.17301,49.009193,8.414134,156.5806,NaN,0,12.864,,13 / 29,129008,2018-07-03 13:49:04:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.057663,0.046127,9.855698,0.056742,0.058106,9.806314,0.018167,-0.004517,0.011309,0.00058,0.000687,-0.000046,2147.4836,29.6234,5.8517,-37.6862,281.638,-0.3395,-0.3315,5,55.17929,49.009193,8.414134,156.5806,NaN,0,12.864,,13 / 29,129508,2018-07-03 13:49:04:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.063644,0.068863,9.802414,0.052324,0.055989,9.806351,0.00005,-0.014365,0.005577,-0.000839,0.000504,0.000137,2147.4836,45.0836,5.9998,-38.6978,277.851,-0.3447,-0.3002,5,56.38002,49.009197,8.414117,156.5465,NaN,0,12.864,,13 / 29,130008,2018-07-03 13:49:05:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.087006,0.058685,9.812592,0.053087,0.056608,9.806343,-0.010697,0.007763,0.015261,-0.000656,-0.000031,-0.000046,2147.4836,55.3833,6.8237,-40.8356,277.4641,-0.3307,-0.3102,5,53.63991,49.009197,8.414117,156.5465,NaN,0,12.864,,13 / 29,130508,2018-07-03 13:49:05:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052277,0.053314,9.82576,0.055491,0.05556,9.806335,-0.011496,-0.006942,-0.007001,-0.000137,0.001038,-0.000397,2147.4836,58.6472,10.6674,-38.6597,280.303,-0.3294,-0.3424,5,56.81536,49.009205,8.414113,156.2894,NaN,0,11.792,,14 / 29,131008,2018-07-03 13:49:06:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061859,0.062881,9.82457,0.060178,0.057357,9.806298,0.022319,0.009214,-0.021969,-0.000305,-0.000565,0.000137,2147.4836,50.5447,11.3174,-37.8387,282.3532,-0.3351,-0.3516,5,54.13085,49.009205,8.414113,156.2894,NaN,0,11.792,,14 / 29,131508,2018-07-03 13:49:06:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054077,0.072449,9.82457,0.064812,0.056382,9.806274,0.008484,0.011972,-0.000054,-0.000122,0.000854,0.000137,2147.4836,50.679,8.7769,-37.4695,280.1897,-0.3294,-0.3787,5,54.73865,49.00921,8.414109,156.2425,NaN,0,10.72,,15 / 29,132009,2018-07-03 13:49:07:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.069641,0.055695,9.842529,0.063107,0.057357,9.806279,0.004213,0.007212,0.003301,-0.000488,0.001389,0.00032,2147.4836,49.614,7.7499,-36.5662,279.2864,-0.3351,-0.3687,5,55.35474,49.00921,8.414109,156.2425,NaN,0,10.72,,15 / 29,132509,2018-07-03 13:49:07:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.080414,0.03714,9.792847,0.062499,0.056998,9.806285,0.00783,-0.009776,0.017263,0.00058,0.001038,0.000137,2147.4836,45.0912,10.5728,-34.4772,283.9123,-0.3422,-0.3725,5,53.17292,49.00921,8.414109,156.2425,NaN,0,10.72,,15 / 29,133008,2018-07-03 13:49:08:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.076813,0.073654,9.808411,0.064102,0.057951,9.80627,0.013555,0.022148,-0.025983,-0.000122,-0.000748,0.000137,2147.4836,48.8312,10.5408,-38.4552,282.828,-0.3211,-0.3554,5,53.89151,49.00921,8.414109,156.2425,NaN,0,10.72,,15 / 29,133508,2018-07-03 13:49:08:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.075027,0.062286,9.82756,0.066504,0.053864,9.806275,-0.002194,-0.001674,-0.004478,-0.000488,0.000687,-0.000397,2147.4836,48.3414,9.52,-36.5723,281.947,-0.328,-0.3927,5,53.40848,49.009212,8.414102,155.6801,NaN,0,10.72,,15 / 29,134008,2018-07-03 13:49:09:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.100754,0.068268,9.835938,0.065651,0.054664,9.806278,-0.005756,0.01507,0.030935,0.000229,0.001205,-0.00058,2147.4836,47.3419,7.3517,-33.0551,278.6395,-0.3077,-0.3921,5,55.21886,49.009212,8.414102,155.6801,NaN,0,10.72,,15 / 29,134508,2018-07-03 13:49:09:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06665,0.051514,9.831146,0.066363,0.0535,9.80628,0.005918,-0.005298,0.004575,-0.000122,0.000854,-0.000214,2147.4836,45.4453,5.571,-34.7839,277.7966,-0.3191,-0.3801,5,52.85716,49.00921,8.414091,154.3786,NaN,0,10.72,,15 / 29,135008,2018-07-03 13:49:10:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.072037,0.070663,9.814392,0.069041,0.057346,9.80624,0.020796,-0.000367,0.002348,0.00058,-0.000214,-0.000046,2147.4836,43.3456,12.0346,-34.1812,285.7525,-0.3291,-0.3848,5,53.28195,49.00921,8.414091,154.3786,NaN,0,10.72,,15 / 29,135508,2018-07-03 13:49:10:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067841,0.048523,9.822769,0.068674,0.058742,9.806234,-0.00076,0.003041,-0.010837,0.000229,0.001389,0.000671,2147.4836,40.5228,12.1902,-33.3801,284.228,-0.3316,-0.4043,5,54.29393,49.00921,8.414091,154.3786,NaN,0,10.72,,15 / 29,136009,2018-07-03 13:49:11:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.087601,0.066467,9.832352,0.069522,0.057777,9.806234,0.012161,0.001419,-0.000374,0.00058,0.001572,-0.00058,2147.4836,36.3281,11.1084,-33.3633,287.1664,-0.3376,-0.4062,5,51.88132,49.00921,8.414091,154.3786,NaN,0,10.72,,15 / 29,136509,2018-07-03 13:49:11:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051682,0.278366,9.764114,0.067869,0.087314,9.806026,-0.003106,0.166405,-0.029133,0.000229,0.000854,0.000137,2147.4836,24.5087,11.9171,-30.2994,295.9464,-0.5101,-0.3965,5,52.97942,49.00921,8.414085,154.2768,NaN,0,9.648001,,14 / 29,137008,2018-07-03 13:49:12:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157623,0.736847,9.863464,0.062457,0.395219,9.798484,-0.037848,0.377252,0.014574,0.000412,0.001221,0.000671,2147.4836,12.3917,10.437,-29.2282,312.4805,-2.3097,-0.3652,5,56.59867,49.00921,8.414085,154.2768,NaN,0,9.648001,,14 / 29,137508,2018-07-03 13:49:12:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.080414,1.158234,9.839539,0.052884,0.799707,9.773846,-0.003925,0.31129,0.01309,-0.000305,0.002457,-0.00058,2147.4836,4.1595,10.3455,-27.005,341.0118,-4.454,-0.3216,5,57.07958,49.00921,8.41408,154.2659,NaN,0.19,9.648001,266.5,14 / 29,138009,2018-07-03 13:49:13:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051682,1.172607,9.800034,0.044894,1.01745,9.753624,-0.005361,0.135416,0.002383,0.000412,-0.000381,-0.000214,2147.4836,-2.858,9.3231,-28.1052,13.6108,-5.9552,-0.2637,5,54.35472,49.00921,8.41408,154.2659,NaN,0.19,9.648001,266.5,14 / 29,138508,2018-07-03 13:49:13:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.046295,1.186966,9.826965,0.049734,1.117238,9.742674,0.016251,0.058039,0.006634,-0.000488,0.000687,-0.000748,2147.4836,-10.3043,12.7106,-27.0737,31.7305,-6.4567,-0.2791,5,55.42154,49.00921,8.4140625,155.4838,NaN,1.04,9.648001,266.5,14 / 29,139008,2018-07-03 13:49:14:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.079224,1.203125,9.841324,0.047562,1.163736,9.737241,-0.007515,0.038598,0.000605,0.000046,0.001038,0.00032,2147.4836,-11.2183,10.6537,-28.8513,37.095,-6.7746,-0.2933,5,56.25008,49.00921,8.4140625,155.4838,NaN,1.04,9.648001,266.5,14 / 29,139509,2018-07-03 13:49:14:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056473,1.22348,9.758133,0.049833,1.173235,9.736089,0.007744,-0.005019,-0.032563,-0.001556,0.00174,-0.000748,2147.4836,-17.1967,9.079,-29.303,53.6412,-6.8676,-0.2986,5,55.80316,49.009205,8.414035,153.3752,NaN,1.53,9.648001,266.3,12 / 29,140008,2018-07-03 13:49:15:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032532,1.146866,9.922729,0.0508,1.163217,9.737286,0.021511,-0.004688,0.011768,-0.001556,0.001572,-0.000214,2147.4836,-14.2105,-0.1358,-31.2164,75.0859,-6.8122,-0.2989,5,56.23979,49.009205,8.414035,153.3752,NaN,1.53,9.648001,266.3,12 / 29,140508,2018-07-03 13:49:15:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.095367,1.191147,9.719818,0.043656,1.162803,9.73737,0.031971,-0.00108,-0.036806,0.000046,0.001038,0.000854,2147.4836,-13.8351,2.8107,-28.6667,65.1401,-6.8209,-0.2416,5,57.00363,49.009193,8.414003,153.2767,NaN,1.87,9.648001,265.5,14 / 29,141008,2018-07-03 13:49:16:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.062454,1.240234,9.719223,0.042181,1.167234,9.736846,-0.008435,-0.00875,-0.011171,0.000229,0.00032,0.001022,2147.4836,-5.2032,4.9606,-25.2777,31.6278,-6.8358,-0.2482,5,58.40041,49.009193,8.414003,153.2767,NaN,1.87,9.648001,265.5,14 / 29,141508,2018-07-03 13:49:16:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.039108,1.133698,9.858688,0.048737,1.167695,9.73676,-0.031614,0.022112,-0.017124,-0.000122,0.002457,0.000839,2147.4836,-14.3585,10.2554,-25.1465,47.0059,-6.8589,-0.3173,5,59.52246,49.009182,8.413959,153.4631,NaN,2.78,9.648001,265,14 / 29,142010,2018-07-03 13:49:17:056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019958,1.170807,9.816788,0.047052,1.168363,9.73669,0.031316,-0.028144,0.003163,0.000763,0.001572,0.000488,2147.4836,-19.6518,11.1511,-30.6885,53.6153,-6.8425,-0.2769,5,60.36734,49.009182,8.413959,153.4631,NaN,2.78,9.648001,265,14 / 29,142510,2018-07-03 13:49:17:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.134277,1.219879,9.578568,0.02437,1.1659,9.737067,-0.041648,0.002322,0.111416,-0.00119,-0.000214,-0.000397,2147.4836,-20.6497,9.7733,-29.5334,59.0501,-6.8649,-0.2005,5,60.53307,49.009167,8.413897,153.5499,NaN,3.72,9.648001,263.8,14 / 29,143008,2018-07-03 13:49:18:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.022949,1.145065,9.847916,0.016466,1.159205,9.737883,0.009913,-0.003574,-0.006161,-0.00119,-0.001282,-0.001114,2147.4836,-25.7034,1.181,-30.8228,79.8131,-6.7886,-0.0969,5,59.58295,49.009167,8.413897,153.5499,NaN,3.72,9.648001,263.8,14 / 29,143509,2018-07-03 13:49:18:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.127701,1.101975,9.862869,0.062505,1.135872,9.740445,0.098284,-0.034365,0.03781,-0.000305,0.002457,0.000671,2147.4836,-28.717,4.921,-31.7627,69.0124,-6.6869,-0.2654,5,61.68674,49.009163,8.413839,156.2384,NaN,3.7,10.72,264.3,13 / 28,144008,2018-07-03 13:49:19:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.063644,1.149857,9.865875,0.048943,1.12583,9.741688,0.023195,0.005471,0.003655,-0.000839,0.001221,0.000137,2147.4836,-32.5684,3.9536,-36.8103,74.4664,-6.6012,-0.2787,5,61.20987,49.009163,8.413839,156.2384,NaN,3.7,10.72,264.3,13 / 28,144510,2018-07-03 13:49:19:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031326,1.169006,9.767715,0.043199,1.11703,9.742728,0.018254,0.035285,0.001996,0.001114,0.000854,-0.000214,2147.4836,-31.5338,5.5954,-35.878,66.034,-6.5309,-0.2313,5,61.05861,49.009167,8.413708,157.8592,NaN,5.45,11.792,265.5,13 / 29,145008,2018-07-03 13:49:20:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.027145,0.781738,9.747955,0.029176,1.021397,9.75327,-0.019426,-0.190247,-0.094782,0.002701,-0.000214,-0.001648,2147.4836,-12.4527,3.5217,-37.0178,73.7156,-6.0988,-0.1852,5,65.9825,49.009167,8.413708,157.8592,NaN,5.45,11.792,265.5,13 / 29,145508,2018-07-03 13:49:20:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.085205,0.369949,9.870056,0.037161,0.766993,9.776539,0.026649,-0.441238,0.089334,0.002533,-0.000916,-0.001114,2147.4836,0.7034,1.4832,-36.6867,319.5146,-4.8014,-0.1958,5,62.53429,49.009155,8.413556,158.3829,NaN,7.87,11.792,265.8,14 / 28,146009,2018-07-03 13:49:21:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.088791,0.192169,9.794647,0.092364,0.378089,9.798923,0.004955,-0.293285,-0.021747,-0.000488,-0.00235,-0.000046,2147.4836,22.3923,-2.9343,-35.2417,280.5074,-2.6252,-0.5261,5,64.20133,49.009155,8.413556,158.3829,NaN,7.87,11.792,265.8,14 / 28,146508,2018-07-03 13:49:21:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.171982,-0.072388,10.157959,0.09119,0.190056,9.804385,0.040811,-0.179419,0.093698,0.001831,0.00708,-0.000046,2147.4836,27.7679,-0.0381,-44.8608,271.9457,-1.2362,-0.5283,5,62.87224,49.009174,8.413432,158.7256,NaN,8.72,12.864,268.4,13 / 29,147009,2018-07-03 13:49:22:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.021942,0.065872,9.874847,0.049998,0.095897,9.806053,-0.016076,-0.053335,-0.031383,-0.000656,-0.002167,0.000488,2147.4836,33.6807,9.6909,-40.3625,286.8956,-0.5603,-0.2921,5,64.5147,49.009174,8.413432,158.7256,NaN,8.72,12.864,268.4,13 / 29,147508,2018-07-03 13:49:22:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.169601,0.07724,9.855698,0.050264,0.06058,9.806334,0.004961,-0.04488,0.050808,-0.000839,0.000504,-0.000214,2147.4836,36.1725,4.2542,-39.769,276.6888,-0.3539,-0.2937,5,65.05693,49.00915,8.413274,158.0316,NaN,9.44,12.864,266.3,13 / 29,148009,2018-07-03 13:49:23:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017563,0.053299,9.78447,0.056457,0.03733,9.806417,-0.007651,-0.026582,-0.03607,0.000397,-0.00145,-0.000931,2147.4836,34.0958,0.3433,-51.1108,277.1998,-0.236,-0.3303,5,63.03498,49.00915,8.413274,158.0316,NaN,9.44,12.864,266.3,13 / 29,148508,2018-07-03 13:49:23:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.340775,-0.068207,9.838928,0.121579,0.038077,9.805823,0.165764,0.021961,0.093184,0.001648,0.001572,-0.000397,2147.4836,29.2816,1.8417,-49.8489,274.2658,-0.212,-0.4215,5,69.16789,49.009148,8.413113,155.1093,NaN,9.95,12.864,266.5,13 / 29,149008,2018-07-03 13:49:24:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09137,0.078445,9.817978,0.082358,0.035493,9.806241,-0.072427,-0.005234,-0.073616,-0.000305,0.005295,0.002609,2147.4836,24.6323,4.3564,-47.6166,268.2774,-0.2037,-0.6168,5,62.98104,49.009148,8.413113,155.1093,NaN,9.95,12.864,266.5,13 / 29,149509,2018-07-03 13:49:24:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05426,-0.087357,9.870056,0.001534,0.031532,9.8066,-0.018887,-0.012608,0.019526,0.000763,-0.003586,-0.001648,2147.4836,26.329,-3.241,-39.9002,263.9971,-0.2069,-0.1213,5,64.87436,49.00911,8.412992,156.0524,NaN,9.62,13.936001,263,13 / 29,150009,2018-07-03 13:49:25:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119308,0.018585,9.876038,0.066454,0.035113,9.806362,0.046253,0.028047,0.061523,0.000046,-0.001099,-0.000748,2147.4836,27.655,-0.4837,-42.572,270.3104,-0.2052,-0.3883,5,65.29106,49.00911,8.412992,156.0524,NaN,9.62,13.936001,263,13 / 29,150509,2018-07-03 13:49:25:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200714,-0.039474,9.737183,0.087148,0.028464,9.806222,-0.009069,-0.018896,-0.007641,0.000397,0.003342,0.001022,2147.4836,29.7684,3.6224,-43.9911,279.2916,-0.1833,-0.5159,5,62.45771,49.009132,8.41289,155.9232,NaN,8.79,15.008,265.6,13 / 29,151008,2018-07-03 13:49:26:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032532,0.010803,9.786255,0.071096,0.027338,9.806354,-0.00696,-0.004007,-0.074371,-0.00119,-0.002167,0.000671,2147.4836,26.622,1.889,-49.6475,274.634,-0.1651,-0.4469,5,61.03406,49.009132,8.41289,155.9232,NaN,8.79,15.008,265.6,13 / 29,151508,2018-07-03 13:49:26:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.048279,-0.110703,9.92453,0.044045,0.023852,9.806521,-0.041794,-0.05721,0.060027,0.000229,0.004761,-0.001465,2147.4836,24.0814,-0.4898,-46.2128,270.3255,-0.1721,-0.3146,5,61.95474,49.009148,8.412806,155.8872,NaN,7.88,15.008,267.3,12 / 29,152009,2018-07-03 13:49:27:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.083405,-0.266312,9.736572,0.051481,-0.121959,9.805756,0.018666,-0.173682,-0.038122,0.000229,-0.00589,-0.001465,2147.4836,28.0319,1.2314,-34.8358,269.2118,0.5865,-0.2666,5,61.67728,49.009148,8.412806,155.8872,NaN,7.88,15.008,267.3,12 / 29,152509,2018-07-03 13:49:27:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.198929,-0.368072,9.783859,0.112471,-0.251593,9.802777,0.000308,-0.092351,0.021044,-0.000305,0.004944,-0.00058,2147.4836,43.4998,-1.9699,-43.7134,266.0263,1.3476,-0.6667,5,61.25229,49.00919,8.4126835,156.641,NaN,8.2,15.008,270.7,12 / 29,153008,2018-07-03 13:49:28:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029526,-0.32019,9.803619,0.085535,-0.293856,9.801874,-0.034811,-0.024942,0.02036,-0.001556,0.003342,-0.000748,2147.4836,39.4058,3.3066,-40.9103,273.8564,1.663,-0.5537,5,61.16872,49.00919,8.4126835,156.641,NaN,8.2,15.008,270.7,12 / 29,153508,2018-07-03 13:49:28:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.145065,-0.355515,9.857483,0.091298,-0.324159,9.800866,0.033419,-0.019097,-0.034296,0.000229,-0.001633,0.001907,2147.4836,42.0227,0.6622,-35.7071,269.7704,1.8803,-0.5037,5,60.50925,49.00921,8.412471,155.7566,NaN,9.86,15.008,272.6,12 / 29,154008,2018-07-03 13:49:29:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.072037,-0.347717,9.86467,0.078888,-0.327158,9.800874,0.020591,-0.003255,0.012553,0.000931,0.001923,-0.000397,2147.4836,38.1561,0.885,-35.4843,269.8442,1.9189,-0.4691,5,65.73162,49.00921,8.412471,155.7566,NaN,9.86,15.008,272.6,12 / 29,154508,2018-07-03 13:49:29:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054077,-0.408188,9.841919,0.059959,-0.312297,9.801493,-0.014463,0.030279,0.039991,0.000046,0.00174,-0.000046,2147.4836,39.1006,-2.948,-44.8212,263.5376,1.8595,-0.3697,5,61.7068,49.009224,8.412321,156.7436,NaN,9.87,15.008,273.1,12 / 29,155010,2018-07-03 13:49:30:056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055878,-0.33934,9.797028,0.043361,-0.312841,9.801563,0.004723,0.012121,-0.047503,-0.000488,-0.001816,-0.001465,2147.4836,38.4827,3.3157,-46.962,272.255,1.8281,-0.2535,5,62.58206,49.009224,8.412321,156.7436,NaN,9.87,15.008,273.1,12 / 29,155509,2018-07-03 13:49:30:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.144455,-0.344131,9.809006,0.088233,-0.326165,9.800828,0.058295,-0.030537,-0.013884,-0.00119,0.003159,-0.000931,2147.4836,38.5269,-2.1194,-34.9136,265.4376,1.8739,-0.442,5,60.28968,49.00924,8.412211,157.5496,NaN,9.41,16.08,273.9,11 / 29,156008,2018-07-03 13:49:31:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019363,-0.295044,9.792252,0.086829,-0.332478,9.800629,-0.024294,0.010145,-0.030268,-0.001556,0.001038,0.00032,2147.4836,41.2842,-1.9287,-38.7238,271.6468,1.9548,-0.5321,5,61.63524,49.00924,8.412211,157.5496,NaN,9.41,16.08,273.9,11 / 29,156509,2018-07-03 13:49:31:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091782,-0.342926,9.709045,0.070363,-0.345589,9.800306,-0.012539,-0.013926,-0.050078,-0.001724,-0.000565,-0.000931,2147.4836,41.1911,4.335,-50.9445,273.1157,1.9735,-0.4075,5,65.26169,49.009228,8.412132,157.588,NaN,8.44,15.008,273,8 / 29,157008,2018-07-03 13:49:32:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06485,-0.28009,9.796432,0.074496,-0.345814,9.800267,0.00688,-0.010825,0.084721,0.001816,0.00174,-0.000397,2147.4836,37.207,0.6973,-46.7102,269.0062,2.0209,-0.4355,5,61.87694,49.009228,8.412132,157.588,NaN,8.44,15.008,273,8 / 29,157508,2018-07-03 13:49:32:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059464,-0.312408,9.752151,0.047499,-0.344794,9.800472,0.003215,-0.01099,-0.104298,0.000763,0.002975,-0.001816,2147.4836,40.4984,-2.8702,-41.2674,263.7115,2.0128,-0.2929,5,60.31728,49.009274,8.412035,158.2751,NaN,7.85,15.008,275.7,10 / 29,158009,2018-07-03 13:49:33:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18396,-0.21904,9.888611,0.069364,-0.318004,9.801248,0.080352,0.019254,0.16419,0.002884,0.000153,-0.000748,2147.4836,39.0289,-3.3844,-40.6189,267.8408,1.9152,-0.2695,5,59.61649,49.009274,8.412035,158.2751,NaN,7.85,15.008,275.7,10 / 29,158508,2018-07-03 13:49:33:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04689,-0.324982,9.796432,0.077019,-0.319224,9.80115,-0.025273,-0.014328,-0.050565,-0.001556,-0.000381,0.001373,2147.4836,33.6777,2.5742,-42.4515,272.7666,1.8386,-0.4923,5,61.881,49.00933,8.411936,160.8594,NaN,7.42,15.008,278.6,11 / 29,159008,2018-07-03 13:49:34:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055267,-0.265732,9.762909,0.069962,-0.327308,9.800937,-0.011303,-0.010528,-0.019772,0.001999,-0.001633,0.001724,2147.4836,30.7816,6.7825,-42.7155,280.0933,1.9089,-0.3962,5,61.71817,49.00933,8.411936,160.8594,NaN,7.42,15.008,278.6,11 / 29,159509,2018-07-03 13:49:34:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.129486,-0.327377,9.771301,0.070448,-0.320405,9.801161,0.028494,-0.022504,-0.007522,-0.000305,0.003342,0.001373,2147.4836,33.0246,-1.9028,-43.0054,264.1784,1.8723,-0.4118,5,61.09499,49.009315,8.411822,159.812,NaN,7.86,16.08,277.1,12 / 29,160009,2018-07-03 13:49:35:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.006973,-0.254944,9.859283,0.036924,-0.311331,9.801638,-0.028645,0.028684,0.044842,0.000229,0.002274,-0.000046,2147.4836,29.6478,3.1769,-38.2629,273.3897,1.8327,-0.2818,5,61.64139,49.009315,8.411822,159.812,NaN,7.86,16.08,277.1,12 / 29,160508,2018-07-03 13:49:35:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
