ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,
5.6177,-8.0689,6.3874,5.4727,-4.8152,6.56,-0.9379,0.9112,1.8975,0.7207,0.5521,-0.0425,0,-24.08,1.69,-42.99,196.55,36.08,-38.54,0,55.537,49.06555,8.425819,159,113.0895462,5.36,16.08,12.9,17 / 25,1410012,2018-07-11 10:44:51:255,,
4.928,-4.9605,6.3232,4.7072,-6.0787,6.0878,-1.862,1.6929,3.3699,-0.2386,0.9095,-0.1128,1,-25.41,3.05,-42.53,199.44,38.22,-41.56,0,57.459,49.065594,8.425836,159,113.0895462,5.35,17.152,24.5,17 / 25,1410512,2018-07-11 10:44:51:755,,
4.5519,-4.3567,5.639,4.9589,-4.9865,6.8348,-1.5246,1.7541,-2.9403,-1.7445,0.6262,0.593,0,-25.57,-2.67,-43.01,188.53,30.56,-35.96,0,56.036,49.065594,8.425836,159,113.0895462,5.35,17.152,24.5,17 / 25,1411012,2018-07-11 10:44:52:255,,
4.7016,-8.562,7.6905,4.6235,-5.7587,6.4523,0.3027,-1.3149,0.4456,0.5169,0.6192,0.1779,0,-27.17,-3.76,-41.82,184.42,35.96,-35.62,0,54.632,49.065624,8.425873,159,113.0895462,5.36,18.224,38.5,17 / 25,1411512,2018-07-11 10:44:52:755,,
4.5818,-6.0361,5.7674,5.0197,-6.0533,5.8592,-1.7903,2.4258,1.7904,-0.562,0.2314,-0.1976,1,-27.13,2.68,-41.3,196.35,37.85,-42.77,0,54.293,49.065624,8.425873,159,113.0895462,5.36,18.224,38.5,17 / 25,1412013,2018-07-11 10:44:53:256,,
5.611,-5.6842,7.0445,4.7896,-5.4145,6.6267,-0.2733,1.1711,-0.3366,-1.8083,0.8058,0.5728,0,-26.05,-4.22,-43.03,187.57,33.51,-35.86,0,54.102,49.065647,8.425927,159,113.0895462,5.34,17.152,53.5,18 / 25,1412512,2018-07-11 10:44:53:755,,
4.5795,-7.2827,10.232,4.9566,-5.5335,6.4018,0.5316,-2.097,2.1313,1.4254,-1.0538,-0.0582,0,-27.49,-2.67,-42.13,188.13,34.35,-37.75,0,53.471,49.065647,8.425927,159,113.0895462,5.34,17.152,53.5,18 / 25,1413012,2018-07-11 10:44:54:255,,
4.5795,-4.4548,7.6838,5.0873,-5.929,5.9276,-0.1509,0.2534,-1.7275,-0.4505,0.1231,-0.2961,1,-25.24,2.59,-42.64,198.38,37.2,-40.64,0,57.748,49.06566,8.42599,159,113.0895462,5.34,15.008,64.1,18 / 25,1413512,2018-07-11 10:44:54:755,,
6.2725,-7.3738,10.2417,4.8743,-5.6336,6.3777,0.2021,1.1833,-0.0064,-1.2418,0.6626,0.4917,0,-28.67,-6.48,-41.09,189.49,24.77,-40.32,0,55.214,49.06566,8.42599,159,113.0895462,5.34,15.008,64.1,18 / 25,1414012,2018-07-11 10:44:55:255,,
2.643,-6.1819,6.0116,4.5243,-5.7923,6.4924,-0.7588,-1.0887,2.7203,0.7635,0.0628,0.421,0,-24.64,0.87,-43.9,189.11,36.2,-34.87,0,54.351,49.065678,8.426054,160,113.0895462,5.34,16.08,63.3,18 / 25,1414513,2018-07-11 10:44:55:756,,
4.633,-5.7045,5.5725,4.8543,-6.1169,5.932,-0.8183,2.2805,1.0723,-0.0423,0.9342,0.1481,1,-28.54,3.56,-42.16,196.52,38.31,-44.01,0,63.151,49.065678,8.426054,160,113.0895462,5.34,16.08,63.3,18 / 25,1415012,2018-07-11 10:44:56:255,,
5.2882,-5.2454,6.9987,4.9195,-5.3308,6.5993,-0.0657,0.766,-0.3439,0.5376,-0.0845,0.0086,1,-25.68,-1.48,-42.6,189.83,32.93,-36.7,0,55.745,49.065704,8.4261,160,113.0895462,5.33,16.08,41.7,18 / 25,1415512,2018-07-11 10:44:56:755,,
4.2712,-6.7079,10.3943,4.5608,-5.7887,6.47,0.1378,-0.6876,1.4973,0.1955,0.259,0.0349,0,-22.8,2.67,-43.84,196.6,37.54,-37.09,0,56.608,49.065704,8.4261,160,113.0895462,5.33,16.08,41.7,18 / 25,1416012,2018-07-11 10:44:57:255,,
5.9126,-6.6794,7.0823,4.9573,-6.1487,5.8128,1.6744,-1.3321,1.4712,-0.4894,-0.3457,-0.4671,0,-26.52,2.54,-41.8,193.17,38.83,-40.46,0,56.252,49.065758,8.426124,159,113.0895462,5.36,16.08,25.8,18 / 25,1416513,2018-07-11 10:44:57:756,,
4.7704,-4.3905,5.946,5.2642,-4.438,6.983,-1.4101,1.656,-3.103,-0.7263,0.7297,0.3295,1,-29.38,-8.88,-40.98,182.84,26.91,-37.01,0,53.976,49.065758,8.426124,159,113.0895462,5.36,16.08,25.8,18 / 25,1417012,2018-07-11 10:44:58:255,,
5.7094,-8.6393,7.1916,4.684,-5.7787,6.3904,1.9747,-1.5695,1.4157,-0.1062,-0.2383,-0.0316,0,-23.99,0.21,-43.38,191.89,36.1,-36.24,0,52.282,49.065823,8.426141,159,113.0895462,5.39,15.008,24.4,18 / 25,1417512,2018-07-11 10:44:58:755,,
7.2081,-6.9551,7.2278,4.6801,-6.0367,6.1503,1.8824,0.243,1.6468,-1.1652,-0.1726,0.2141,0,-24.22,0.46,-42.92,192.15,29.49,-35.22,0,57.269,49.065823,8.426141,159,113.0895462,5.39,15.008,24.4,18 / 25,1418012,2018-07-11 10:44:59:255,,
4.6242,-2.0597,6.0831,5.744,-4.0588,6.834,-1.0959,1.1214,-2.8851,1.1807,-0.7529,-0.1107,0,-28.33,-6.08,-41.47,185.67,29.5,-37.73,0,55.299,49.065887,8.426165,159,113.0895462,5.42,15.008,27,18 / 25,1418512,2018-07-11 10:44:59:755,,
6.1851,-5.2402,6.1061,5.1253,-5.9825,5.8405,-0.1224,1.5253,-0.2423,0.0579,-0.2643,-0.1017,1,-25.76,2.46,-42.25,196.17,37.59,-41.27,0,54.596,49.065887,8.426165,159,113.0895462,5.42,15.008,27,18 / 25,1419012,2018-07-11 10:45:00:255,,
6.4378,-7.3937,8.6348,4.8376,-5.571,6.46,0.9808,0.1422,0.3623,-1.1867,1.0326,0.4593,0,-25.81,1.2,-42.39,189.14,34.62,-36.83,0,55.823,49.065945,8.426195,160,113.0895462,5.41,15.008,32.3,18 / 25,1419512,2018-07-11 10:45:00:755,,
4.718,-5.4068,7.5319,4.4544,-5.6104,6.6971,-0.4283,-0.4611,0.2447,0.6514,-0.2646,0.1206,0,-21.93,0.28,-44.51,193.09,34.9,-33.63,0,52.757,49.065945,8.426195,160,113.0895462,5.41,15.008,32.3,18 / 25,1420013,2018-07-11 10:45:01:256,,
4.6814,-5.8601,7.0739,4.7597,-5.9225,6.2,-0.7535,0.8416,0.572,0.0195,0.767,-0.1059,1,-26.35,2.04,-42.11,196.01,37.93,-41.24,0,54.012,49.06601,8.426217,160,113.0895462,5.44,16.08,20.5,18 / 25,1420512,2018-07-11 10:45:01:755,,
4.5323,-3.3322,5.8072,5.4708,-4.7766,6.5897,-1.3769,1.2537,-1.814,-1.686,0.8341,0.3732,0,-27.42,-4.78,-41.73,191.99,29.15,-39.7,0,54.716,49.06601,8.426217,160,113.0895462,5.44,16.08,20.5,18 / 25,1421012,2018-07-11 10:45:02:255,,
3.9394,-7.6402,6.2781,4.9988,-5.8014,6.1258,0.4957,0.1535,0.3184,0.1794,-0.7966,-1.00E-04,1,-23.68,0.46,-43.17,196.67,36.27,-39.22,0,54.186,49.06608,8.426229,160,113.0895462,5.44,15.008,18.1,18 / 25,1421512,2018-07-11 10:45:02:755,,
5.9999,-7.7876,6.1714,5.2658,-6.1599,5.5225,-0.465,1.8801,3.0825,-0.8332,-0.7061,-0.6488,1,-26.61,1.99,-41.51,191.55,38.26,-39.58,0,54.767,49.06608,8.426229,160,113.0895462,5.44,15.008,18.1,18 / 25,1422012,2018-07-11 10:45:03:255,,
5.4592,-3.2793,3.3319,5.7992,-4.1256,6.7468,-0.8895,1.1181,-3.0472,1.2525,-1.0779,-0.1582,1,-28.08,-6.86,-41.03,184.78,31.7,-37.42,0,51.136,49.066143,8.426236,160,113.0895462,5.45,15.008,13.4,18 / 25,1422512,2018-07-11 10:45:03:755,,
5.6472,-5.4725,6.2993,5.0141,-5.8789,6.0388,0.5475,0.105,-0.7034,0.05,-0.1377,-0.1008,1,-25.16,1.93,-42.19,195.52,36.83,-39.7,0,57.116,49.066143,8.426236,160,113.0895462,5.45,15.008,13.4,18 / 25,1423012,2018-07-11 10:45:04:255,,
5.8646,-5.8389,8.0505,4.84,-6.0911,5.9702,1.5065,0.2418,0.9436,-1.1978,1.1118,0.6419,0,-25.29,1.7,-42.35,193.87,38.4,-39.03,0,54.95,49.066208,8.426245,161,113.0895462,5.45,15.008,18.4,18 / 25,1423513,2018-07-11 10:45:04:756,,
5.7913,-2.8749,8.2413,5.2613,-4.7611,6.7691,0.2735,1.9319,0.9649,0.6463,-0.5164,-0.0094,0,-23.31,0.37,-43.93,192.89,35.83,-35.23,0,54.551,49.066208,8.426245,161,NaN,5.45,15.008,18.4,18 / 25,1424013,2018-07-11 10:45:05:256,,
4.8106,-4.6038,9.8069,5.1561,-6.1272,5.6607,-1.048,2.2675,3.102,-0.1379,0.3159,-0.2908,2,-27.66,3.31,-41.45,193.68,38.67,-42.33,0,56.152,49.066265,8.42626,161,NaN,5.44,15.008,19.2,18 / 25,1424512,2018-07-11 10:45:05:755,,
4.0408,-3.1402,4.015,5.6953,-4.1038,6.8478,0.2332,0.4426,-2.9559,-1.1872,0.9185,0.7755,0,-27.69,-5.91,-41.67,191.39,24.74,-39.75,0,55.523,49.066265,8.42626,161,NaN,5.44,15.008,19.2,18 / 25,1425013,2018-07-11 10:45:06:256,,
6.4016,-6.052,7.0758,4.6976,-5.585,6.5506,-0.3367,-1.2897,0.0163,0.2102,-0.1442,-0.2111,1,-23.68,-0.1,-43.79,192.23,34.72,-35.65,0,55.837,49.06632,8.426279,162,NaN,5.43,13.936001,21.1,18 / 25,1425512,2018-07-11 10:45:06:755,,
6.5003,-7.7094,8.4495,4.9693,-6.0925,5.8615,1.3567,-0.5168,1.8784,-0.9989,-0.3242,-0.1133,1,-24.68,1.05,-43.24,188.16,34.73,-34.71,0,56.346,49.06632,8.426279,162,NaN,5.43,13.936001,21.1,18 / 25,1426012,2018-07-11 10:45:07:255,,
5.3146,-3.9599,6.498,5.3907,-4.6149,6.7686,-0.2867,1.0882,1.65,1.5832,-0.6173,0.0147,0,-27.6,-5.41,-41.56,188.63,28.07,-38.53,0,53.001,49.066372,8.426305,163,NaN,5.44,15.008,24.1,18 / 25,1426512,2018-07-11 10:45:07:755,,
5.7784,-5.4849,6.3052,5.3059,-5.9799,5.6797,1.0467,0.3497,0.7243,0.1422,-0.0326,-0.075,2,-26.66,2.94,-41.82,195.73,38.96,-42.03,0,53.404,49.066372,8.426305,163,NaN,5.44,15.008,24.1,18 / 25,1427012,2018-07-11 10:45:08:255,,
5.8666,-7.8399,9.0585,4.7843,-5.7371,6.3535,0.1406,0.0278,0.6163,-0.765,0.8522,0.3949,0,-25.85,0.7,-42.61,190.16,35.8,-36.98,0,53.504,49.06643,8.426331,164,NaN,5.46,16.08,23.8,17 / 25,1427513,2018-07-11 10:45:08:756,,
4.9637,-6.0303,6.7346,4.9604,-5.4392,6.4792,0.4043,-1.341,0.36,0.736,0.4994,-0.053,1,-24.62,1.15,-41.45,196.33,37.38,-41.18,0,52.717,49.06643,8.426331,164,NaN,5.46,16.08,23.8,17 / 25,1428012,2018-07-11 10:45:09:255,,
6.7905,-6.1158,8.7177,4.8727,-6.0583,5.977,-0.7247,1.2293,0.6058,-0.1211,0.1313,-0.4938,1,-25.75,1.81,-40.84,190.95,38.55,-38.9,0,56.378,49.066483,8.426359,164,NaN,5.47,15.008,21.9,18 / 26,1428512,2018-07-11 10:45:09:755,,
6.4445,-3.5514,7.9686,5.6586,-4.1034,6.8784,-0.8105,0.9973,-2.7442,0.3427,-0.0868,0.1712,0,-29.08,-8.28,-39.27,184.94,24.74,-39.44,0,53.398,49.066483,8.426359,164,NaN,5.47,15.008,21.9,18 / 26,1429012,2018-07-11 10:45:10:255,,
6.0425,-5.3615,6.4386,5.2599,-5.9393,5.7645,0.48,0.0016,-1.0535,0.1119,0.2827,-0.1566,2,-26.48,1.84,-41.09,197.12,37.27,-42.38,0,56.779,49.066536,8.426376,164,NaN,5.46,15.008,15.9,18 / 26,1429512,2018-07-11 10:45:10:755,,
5.9331,-6.8638,6.8042,4.8918,-5.0274,6.8531,-0.5139,1.0406,-0.6331,-1.1389,0.6685,0.5853,1,-26.07,-5.45,-41.37,185.21,30.84,-35.52,0,55.543,49.066536,8.426376,164,NaN,5.46,15.008,15.9,18 / 26,1430013,2018-07-11 10:45:11:256,,
5.0007,-7.2886,7.8322,5.3389,-4.8291,6.6593,0.2969,0.6447,2.7018,0.6714,-0.568,-0.0873,1,-23.28,-0.79,-42.42,192.39,34.9,-36.08,0,54.176,49.066593,8.426389,164,NaN,5.47,13.936001,13.6,18 / 26,1430512,2018-07-11 10:45:11:755,,
4.1134,-4.6854,9.5249,4.9632,-5.9929,5.9685,-0.6359,0.7301,1.8507,-0.2104,0.4728,-0.2395,1,-25.65,1.74,-41.25,192.6,37.67,-39.75,0,56.923,49.066593,8.426389,164,NaN,5.47,13.936001,13.6,18 / 26,1431012,2018-07-11 10:45:12:255,,
5.2759,-3.342,3.1187,5.9811,-3.8803,6.7335,-0.765,0.0738,-1.9284,1.269,-0.6784,-0.2416,0,-28.57,-7.79,-39.58,190.32,23.31,-41.61,0,55.28,49.066647,8.426402,165,NaN,5.46,13.936001,13.5,18 / 26,1431512,2018-07-11 10:45:12:755,,
5.8771,-5.1504,6.5943,4.9854,-5.7449,6.1897,-0.2385,-0.7984,0.6483,-0.1038,-0.13,-0.0335,2,-25.11,2.09,-41.59,197.36,36.94,-40.82,0,54.379,49.066647,8.426402,165,NaN,5.46,13.936001,13.5,18 / 26,1432012,2018-07-11 10:45:13:255,,
7.0756,-7.7828,7.0444,4.9755,-6.086,5.8631,1.2916,-1.058,2.3886,-1.4454,-0.3055,0.255,0,-25.61,-0.71,-41.17,188.08,30.59,-36.65,0,54.552,49.066708,8.426412,166,NaN,5.49,13.936001,14.6,18 / 26,1432512,2018-07-11 10:45:13:755,,
4.9496,-4.3316,8.4352,5.228,-5.3084,6.3765,0.345,-0.6733,3.7452,0.4764,0.4912,0.1416,1,-27.06,-2.35,-42.41,191.39,32.77,-39.35,0,50.81,49.066708,8.426412,166,NaN,5.49,13.936001,14.6,18 / 26,1433012,2018-07-11 10:45:14:255,,
3.5192,-5.9859,6.3738,5.1582,-6.1011,5.6868,-0.4044,0.5153,1.8086,-0.3172,0.2198,-0.2137,2,-25.72,2.21,-42.33,197.36,38.47,-42.21,0,53.058,49.066772,8.426422,166,NaN,5.51,13.936001,12.8,18 / 26,1433512,2018-07-11 10:45:14:755,,
4.4678,-2.4245,2.9241,4.8476,-4.9838,6.9161,-0.9134,1.718,-1.232,-0.0675,0.1563,0.0095,1,-28.95,-8.89,-40.77,188.08,24.14,-39.92,0,51.421,49.066772,8.426422,166,NaN,5.51,13.936001,12.8,18 / 26,1434012,2018-07-11 10:45:15:255,,
4.0012,-6.2643,8.1055,4.803,-5.684,6.387,-1.4175,0.0791,0.2805,0.1774,0.672,0.2361,1,-24.02,1.12,-43.38,193.63,35.42,-36.94,0,53.538,49.066833,8.426431,165,NaN,5.49,13.936001,10,18 / 26,1434513,2018-07-11 10:45:15:756,,
5.5096,-6.5484,7.8562,4.7611,-6.0057,6.1184,0.9359,-1.27,2.2359,-0.4596,-0.4348,-0.6068,1,-25.06,1.68,-42.81,193.14,37.76,-37.89,0,54.79,49.066833,8.426431,165,NaN,5.49,13.936001,10,18 / 26,1435012,2018-07-11 10:45:16:255,,
4.7018,-4.8543,8.8311,5.7451,-4.0141,6.8594,-0.4669,-0.3999,-3.0857,0.9841,-0.8445,-0.1002,0,-28.77,-8.24,-40.74,188.38,24.16,-39.95,0,52.409,49.06688,8.426448,166,NaN,5.48,12.864,14.2,18 / 26,1435512,2018-07-11 10:45:16:755,,
5.6705,-5.4441,7.14,4.8797,-5.9724,6.0572,-0.0087,-0.2749,-0.3406,0.1412,0.599,-0.2233,1,-24.69,3,-42.99,198.06,38.79,-40.86,0,57.816,49.06688,8.426448,166,NaN,5.48,12.864,14.2,18 / 26,1436012,2018-07-11 10:45:17:255,,
6.7058,-5.849,7.0266,4.7631,-5.1663,6.8405,0.2048,1.352,-1.2749,-1.4909,0.6913,0.6632,0,-25.84,-4.65,-42.53,186.02,31.79,-34.85,0,56.538,49.066933,8.42647,166,NaN,5.48,12.864,15.9,18 / 26,1436512,2018-07-11 10:45:17:755,,
3.2962,-5.6312,4.6803,5.0418,-5.1977,6.6133,1.8024,0.2065,3.5129,0.8772,-0.423,0.1304,1,-23.75,0.37,-43.56,192.98,37.38,-36.58,0,56.06,49.066933,8.42647,166,NaN,5.48,12.864,15.9,18 / 26,1437013,2018-07-11 10:45:18:256,,
3.4156,-4.1503,8.7556,5.0421,-6.2563,5.622,-0.0168,0.8907,2.4474,-0.3031,0.422,-0.2649,1,-26.69,3.22,-41.9,195.25,39.64,-41.89,0,57.393,49.066982,8.426489,166,NaN,5.49,12.864,14.9,18 / 26,1437512,2018-07-11 10:45:18:755,,
4.1749,-5.7032,3.8019,5.8094,-4.4819,6.5065,-0.4238,1.1882,-0.1437,1.3717,-0.8554,-0.3136,0,-27.26,-3.38,-41.84,190.2,34.6,-39.07,0,56.653,49.066982,8.426489,166,NaN,5.49,12.864,14.9,18 / 26,1438012,2018-07-11 10:45:19:255,,
5.4736,-5.7325,5.9222,5.0792,-6.1018,5.7567,0.0462,0.0335,0.1414,-0.1696,-0.0182,-0.1799,2,-26.3,3.11,-42.11,196.52,38.48,-41.42,0,58.965,49.067036,8.426522,166,NaN,5.5,13.936001,28,18 / 26,1438512,2018-07-11 10:45:19:755,,
4.8867,-5.1372,6.5526,4.6845,-6.0023,6.1805,0.7917,-0.8238,0.8125,-1.4864,0.2106,0.4233,0,-26.07,-1.44,-42.49,192.65,28.73,-38.14,0,57.362,49.067036,8.426522,166,NaN,5.5,13.936001,28,18 / 26,1439012,2018-07-11 10:45:20:255,,
4.3937,-6.7247,4.9574,4.8825,-5.7843,6.2349,-0.5593,-1.5915,-0.3233,0.2157,0.0928,-0.0331,2,-25.25,1.35,-43.32,193.59,36.15,-38.06,0,57.628,49.06708,8.426554,166,NaN,5.47,12.864,30.5,18 / 26,1439512,2018-07-11 10:45:20:755,,
6.148,-7.5476,7.1563,4.7271,-6.201,5.9475,0.6496,-0.5499,2.3659,-0.9169,0.0546,-0.0021,0,-25.65,1.98,-42.47,187.59,33.98,-35.76,0,57.59,49.06708,8.426554,166,NaN,5.47,12.864,30.5,18 / 26,1440013,2018-07-11 10:45:21:256,,
6.7189,-5.9003,10.6262,5.644,-4.3315,6.7493,-1.0029,0.3289,-2.233,1.5432,-0.4066,-0.0799,2,-26.1,-3.13,-42.69,191.79,32.92,-38.23,0,56.06,49.067127,8.426592,167,NaN,5.49,12.864,36.4,18 / 26,1440512,2018-07-11 10:45:21:755,,
4.9767,-5.2843,6.0082,4.9984,-6.1321,5.7951,-0.4149,0.9208,-0.7365,-0.0846,0.1651,-0.1217,4,-25.02,3.31,-42.18,197.03,38.7,-40.78,0,57.288,49.067127,8.426592,167,NaN,5.49,12.864,36.4,18 / 26,1441012,2018-07-11 10:45:22:255,,
4.3962,-3.9968,4.9495,5.1948,-4.6879,6.8708,-0.9129,0.8969,-2.4936,-1.3153,0.4801,0.4892,0,-25.84,-2.93,-42.53,191.08,28.56,-37.09,0,54.093,49.067173,8.426627,167,NaN,5.49,12.864,29.5,18 / 26,1441512,2018-07-11 10:45:22:755,,
5.8323,-5.6278,8.0797,5.1595,-6.1047,5.6818,0.1483,0.9776,0.0885,0.1314,-0.0221,-0.0342,4,-27.99,3.27,-41.04,193.59,38.5,-42.24,0,53.206,49.067173,8.426627,167,NaN,5.49,12.864,29.5,18 / 26,1442013,2018-07-11 10:45:23:256,,
5.8787,-6.4532,6.6378,4.9408,-6.093,5.8851,0.7858,-0.4736,1.8315,-1.1741,0.0076,0.2861,1,-26.21,-0.02,-42.02,189.19,32.81,-36.77,0,55.978,49.067223,8.426658,167,NaN,5.5,11.792,27.2,18 / 26,1442513,2018-07-11 10:45:23:756,,
5.4715,-5.3146,9.9561,5.1388,-5.2707,6.4795,-0.0048,0.2803,2.1242,1.1154,-0.7644,-0.1039,2,-26.05,-1.76,-42.06,191.54,32.51,-38.42,0,54.605,49.067223,8.426658,167,NaN,5.5,11.792,27.2,18 / 26,1443012,2018-07-11 10:45:24:255,,
5.2842,-5.4635,8.1835,5.2974,-6.1294,5.5261,0.1935,-0.1364,0.0909,-0.5267,-0.634,-0.4004,4,-25.89,2.95,-41.3,199.31,38.68,-43.79,0,60.538,49.06728,8.426681,167,NaN,5.48,12.864,24.8,18 / 26,1443512,2018-07-11 10:45:24:755,,
6.3624,-4.5331,6.4155,5.3006,-4.5185,6.9034,-1.4408,1.005,-3.4008,1.2204,-0.9232,-0.1437,1,-28.23,-6.72,-40.23,184.59,27.48,-37.7,0,58.547,49.06728,8.426681,167,NaN,5.48,12.864,24.8,18 / 26,1444012,2018-07-11 10:45:25:255,,
4.8505,-5.0826,7.493,4.9805,-5.8989,6.0471,-0.2704,1.0126,0.8699,-0.0175,-0.2616,-0.0214,1,-25.83,2.59,-43.5,192.74,37.38,-38.36,0,57.159,49.06733,8.426708,167,116.2186737,5.48,12.864,22.7,18 / 26,1444513,2018-07-11 10:45:25:756,,
6.8742,-6.9082,8.5506,4.8816,-5.7003,6.3124,1.521,-0.6726,2.0842,-0.8662,-0.4539,-0.0748,1,-26.66,-0.07,-41.3,187.46,35.54,-37.72,0,57.726,49.06733,8.426708,167,116.2186737,5.48,12.864,22.7,18 / 26,1445012,2018-07-11 10:45:26:255,,
3.8137,-6.7215,7.6134,4.8189,-5.5831,6.4636,-1.0163,-0.9477,0.7653,0.3668,0.3218,0.1806,2,-27.42,-4.68,-41.05,185.11,34.7,-36.71,0,54.217,49.067375,8.426728,167,116.2186737,5.48,12.864,25.4,18 / 26,1445512,2018-07-11 10:45:26:755,,
4.9348,-5.8492,8.2898,4.9877,-6.0514,5.8884,-0.557,0.7233,1.5254,-0.5527,0.0921,-0.3931,3,-27.06,2.66,-40.72,195.26,38.49,-42.27,0,56.092,49.067375,8.426728,167,116.2186737,5.48,12.864,25.4,18 / 26,1446013,2018-07-11 10:45:27:256,,
4.3967,-3.9257,4.9116,5.4651,-4.6811,6.6626,-1.542,1.1669,-2.4692,-1.0707,0.8389,0.3194,0,-29.05,-7.47,-39.78,189.32,25.86,-41.23,0,58.577,49.06742,8.426746,166,116.2186737,5.46,12.864,28.8,18 / 26,1446513,2018-07-11 10:45:27:756,,
5.6949,-6.5255,7.4501,4.9146,-5.8583,6.1398,0.7936,-0.0985,1.1041,0.5911,0.1297,0.1961,2,-23.78,0.88,-43.26,196.08,36.68,-38.68,0,58.093,49.06742,8.426746,166,116.2186737,5.46,12.864,28.8,18 / 26,1447012,2018-07-11 10:45:28:255,,
1.8334,-5.0872,7.6468,5.0001,-6.0811,5.8472,-2.6215,1.1134,1.7043,-0.4193,-0.2807,-0.2895,1,-25.34,2.86,-42.02,196.78,38.32,-40.53,0,58.852,49.067463,8.426753,166,116.2186737,5.44,13.936001,19.4,18 / 26,1447512,2018-07-11 10:45:28:755,,
5.0402,-3.6537,3.1323,5.6792,-4.2175,6.7919,-1.017,0.7856,-4.2931,1.4474,-0.8641,-0.1958,0,-28.62,-7.11,-40.45,185.29,29.11,-39.18,0,57.582,49.067463,8.426753,166,116.2186737,5.44,13.936001,19.4,18 / 26,1448012,2018-07-11 10:45:29:255,,
7.239,-5.5562,7.5018,5.0573,-5.911,5.9711,1.3327,0.5848,1.077,0.0657,0.2197,0.0953,2,-24.67,1.94,-42.24,196.37,37.07,-40.26,0,56.452,49.06751,8.426757,166,116.2186737,5.44,11.792,16.3,17 / 26,1448512,2018-07-11 10:45:29:755,,
5.1062,-5.2783,7.4583,5.197,-6.0745,5.6799,0.0509,0.6457,1.6986,-0.4549,-0.3252,-0.5469,1,-26.68,1.95,-41.37,187.19,38.67,-37.64,0,56.107,49.06751,8.426757,166,116.2186737,5.44,11.792,16.3,17 / 26,1449013,2018-07-11 10:45:30:256,,
5.2553,-3.8258,1.2108,5.6543,-4.1749,6.8388,-0.9528,0.3746,-4.3415,-0.3618,0.6383,0.3384,1,-28.39,-7.99,-40.45,187.96,25.2,-39.58,0,54.434,49.067547,8.426765,166,116.2186737,5.42,11.792,15.3,17 / 26,1449512,2018-07-11 10:45:30:755,,
6.1067,-6.4141,6.3739,4.9407,-5.9348,6.0446,0.9894,-0.2618,0.1723,0.2091,0.086,-0.0889,3,-24.36,2.52,-42.99,199.69,38.68,-40.82,0,55.879,49.067547,8.426765,166,116.2186737,5.42,11.792,15.3,17 / 26,1450012,2018-07-11 10:45:31:255,,
6.1555,-7.6558,9.0612,4.6803,-6.0932,6.0941,1.0336,-0.7905,2.4809,-0.5188,-0.1847,-0.3483,1,-24.71,1.68,-42.61,192.34,38.41,-37.52,0,57.955,49.06758,8.42678,165,116.2186737,5.41,11.792,20.9,17 / 26,1450512,2018-07-11 10:45:31:755,,
4.5961,-2.936,3.5721,5.6669,-4.1508,6.8431,-1.194,0.9953,-3.5903,0.9454,-0.4983,-0.2486,1,-28.89,-8.19,-40.36,182.43,31.22,-37.54,0,57.727,49.06758,8.42678,165,116.2186737,5.41,11.792,20.9,17 / 26,1451013,2018-07-11 10:45:32:256,,
6.3009,-5.594,5.5412,5.3252,-5.8853,5.7599,0.5126,0.5106,0.0298,-0.072,0.1589,-0.2594,2,-25.4,1.93,-42.57,201.48,36.88,-42.75,0,57.002,49.067616,8.426801,165,116.2186737,5.42,11.792,22.6,18 / 26,1451512,2018-07-11 10:45:32:755,,
6.0307,-7.3868,8.1045,4.7269,-6.0611,6.0902,1.5125,-1.3462,2.4451,-1.5619,-0.0322,0.5111,1,-24.69,-0.21,-42.65,196.95,27.5,-38.18,0,57.605,49.067616,8.426801,165,116.2186737,5.42,11.792,22.6,18 / 26,1452012,2018-07-11 10:45:33:255,,
5.6904,-4.0609,2.775,5.8266,-4.0699,6.757,-0.5938,-0.0312,-3.841,1.3731,-0.9785,-0.2998,2,-28.55,-6.35,-40.75,185.39,30.23,-38.55,0,55.091,49.06766,8.42682,165,116.2186737,5.43,11.792,20.6,18 / 26,1452512,2018-07-11 10:45:33:755,,
7.5996,-6.2063,7.0777,5.0061,-5.9097,6.0154,1.9522,-0.0693,0.2651,0.0404,-0.3507,-0.1651,1,-24.19,1.82,-42.7,198.19,37.06,-39.77,0,53.742,49.06766,8.42682,165,116.2186737,5.43,11.792,20.6,18 / 26,1453012,2018-07-11 10:45:34:255,,
